month,quality_score,community_district,name,quality_score_t_plus_6m,top3_drivers,quality_percentile_month,quality_index_0_100,quality_grade
2018-11-01,0.0778209343693128,BK 07,Sunset Park,0.09155506329993114,,50.847457627118644,55.476706103323544,D
2018-12-01,0.08062793757735359,BK 07,Sunset Park,0.09362859019967279,,50.847457627118644,55.62304289778254,D
2019-01-01,0.08352850755899575,BK 07,Sunset Park,0.09563522913490663,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",50.847457627118644,55.774257585390146,D
2019-02-01,0.0856020344587374,BK 07,Sunset Park,0.09770875603464828,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",50.847457627118644,55.882356243369415,D
2019-03-01,0.08747489746495565,BK 07,Sunset Park,0.09978228293438991,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",52.54237288135594,55.97999374089906,D
2019-04-01,0.0895484243646973,BK 07,Sunset Park,0.10178892186962377,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",52.54237288135594,56.08809239887832,D
2019-05-01,0.09155506329993114,BK 07,Sunset Park,0.1038624487693654,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",52.54237288135594,56.192704003374374,D
2019-06-01,0.09362859019967279,BK 07,Sunset Park,0.10586908770459925,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",52.54237288135594,56.30080266135363,D
2019-07-01,0.09563522913490663,BK 07,Sunset Park,0.1079426146043409,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",52.54237288135594,56.405414265849686,D
2019-08-01,0.09770875603464828,BK 07,Sunset Park,0.11001614150408254,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",52.54237288135594,56.513512923828934,D
2019-09-01,0.09978228293438991,BK 07,Sunset Park,0.1119558924748086,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",54.23728813559322,56.62161158180819,D
2019-10-01,0.10178892186962377,BK 07,Sunset Park,0.11402941937455023,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",54.23728813559322,56.726223186304246,D
2019-11-01,0.1038624487693654,BK 07,Sunset Park,0.11603605830978408,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",54.23728813559322,56.83432184428351,D
2019-12-01,0.10586908770459925,BK 07,Sunset Park,0.11810958520952572,"Severe crowding (-1.79), Unemployment (+1.12), Racial diversity (+0.88)",54.23728813559322,56.93893344877955,D
2020-01-01,0.1079426146043409,BK 07,Sunset Park,0.12011622414475957,,55.932203389830505,57.047032106758806,D
2020-02-01,0.11001614150408254,BK 07,Sunset Park,0.12218975104450121,,57.6271186440678,57.15513076473807,D
2020-03-01,0.1119558924748086,BK 07,Sunset Park,0.12426327794424286,,57.6271186440678,57.25625531575092,D
2020-04-01,0.11402941937455023,BK 07,Sunset Park,0.1262699168794767,,57.6271186440678,57.36435397373017,D
2020-05-01,0.11603605830978408,BK 07,Sunset Park,0.12834344377921836,,59.32203389830508,57.468965578226225,D
2020-06-01,0.11810958520952572,BK 07,Sunset Park,0.1303500827144522,,59.32203389830508,57.57706423620548,D
2020-07-01,0.12011622414475957,BK 07,Sunset Park,0.13242360961419383,,59.32203389830508,57.68167584070154,D
2020-08-01,0.12218975104450121,BK 07,Sunset Park,0.14184541995132255,,59.32203389830508,57.7897744986808,D
2020-09-01,0.12426327794424286,BK 07,Sunset Park,0.15035544219130978,,59.32203389830508,57.89787315666005,D
2020-10-01,0.1262699168794767,BK 07,Sunset Park,0.1597772525284385,,61.016949152542374,58.0024847611561,C
2020-11-01,0.12834344377921836,BK 07,Sunset Park,0.16889513349985338,,61.016949152542374,58.11058341913535,C
2020-12-01,0.1303500827144522,BK 07,Sunset Park,0.1783169438369821,,61.016949152542374,58.215195023631416,C
2021-01-01,0.13242360961419383,BK 07,Sunset Park,0.187434824808397,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",61.016949152542374,58.323293681610664,C
2021-02-01,0.14184541995132255,BK 07,Sunset Park,0.1968566351455257,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,58.81447855763305,C
2021-03-01,0.15035544219130978,BK 07,Sunset Park,0.20627844548265442,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,59.25812941339522,C
2021-04-01,0.1597772525284385,BK 07,Sunset Park,0.21539632645406934,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,59.74931428941761,C
2021-05-01,0.16889513349985338,BK 07,Sunset Park,0.22481813679119805,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,60.224654492019916,C
2021-06-01,0.1783169438369821,BK 07,Sunset Park,0.23393601776261294,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,60.71583936804232,C
2021-07-01,0.187434824808397,BK 07,Sunset Park,0.24335782809974166,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,61.19117957064462,C
2021-08-01,0.1968566351455257,BK 07,Sunset Park,,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,61.68236444666702,C
2021-09-01,0.20627844548265442,BK 07,Sunset Park,,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,62.173549322689404,C
2021-10-01,0.21539632645406934,BK 07,Sunset Park,,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,62.64888952529172,C
2021-11-01,0.22481813679119805,BK 07,Sunset Park,,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,63.140074401314116,C
2021-12-01,0.23393601776261294,BK 07,Sunset Park,,"Racial diversity (+0.88), Pre-foreclosure rate (+0.79), Labor force (+0.76)",62.71186440677966,63.615414603916435,C
2022-01-01,0.24335782809974166,BK 07,Sunset Park,,"Racial diversity (+1.07), Pre-foreclosure rate (+1.00), Unemployment (+0.64)",62.71186440677966,64.10659947993881,C
2010-01-01,-0.3128529909784624,BK 08,Crown Heights/Prospect Heights,-0.2898443736711056,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,35.10980030487729,F
2010-02-01,-0.30891228856670516,BK 08,Crown Heights/Prospect Heights,-0.2859036712593484,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,35.31523995567692,F
2010-03-01,-0.30535294445285993,BK 08,Crown Heights/Prospect Heights,-0.28196296884759114,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,35.50079834994756,F
2010-04-01,-0.3014122420411027,BK 08,Crown Heights/Prospect Heights,-0.2781493858684712,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,35.7062380007472,F
2010-05-01,-0.2975986590619828,BK 08,Crown Heights/Prospect Heights,-0.274208683456714,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,35.90505056603716,F
2010-06-01,-0.29365795665022554,BK 08,Crown Heights/Prospect Heights,-0.2703951004775941,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,36.1104902168368,F
2010-07-01,-0.2898443736711056,BK 08,Crown Heights/Prospect Heights,-0.2664543980658368,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,36.30930278212677,F
2010-08-01,-0.2859036712593484,BK 08,Crown Heights/Prospect Heights,-0.2625136956540796,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,36.514742432926404,F
2010-09-01,-0.28196296884759114,BK 08,Crown Heights/Prospect Heights,-0.25895435154023433,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,36.72018208372604,F
2010-10-01,-0.2781493858684712,BK 08,Crown Heights/Prospect Heights,-0.2550136491284771,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,36.91899464901601,F
2010-11-01,-0.274208683456714,BK 08,Crown Heights/Prospect Heights,-0.2512000661493572,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",25.423728813559322,37.12443429981565,F
2010-12-01,-0.2703951004775941,BK 08,Crown Heights/Prospect Heights,-0.24725936373759996,"Foreclosure rate (-2.16), Moderate rent burden (-1.65), Poverty rate, population under 18 years old (-1.27)",28.8135593220339,37.32324686510561,F
2011-01-01,-0.2664543980658368,BK 08,Crown Heights/Prospect Heights,-0.24344578075848006,,28.8135593220339,37.52868651590526,F
2011-02-01,-0.2625136956540796,BK 08,Crown Heights/Prospect Heights,-0.2395050783467228,,28.8135593220339,37.73412616670488,F
2011-03-01,-0.25895435154023433,BK 08,Crown Heights/Prospect Heights,-0.23556437593496557,,28.8135593220339,37.919684560975526,F
2011-04-01,-0.2550136491284771,BK 08,Crown Heights/Prospect Heights,-0.23175079295584566,,28.8135593220339,38.12512421177516,F
2011-05-01,-0.2512000661493572,BK 08,Crown Heights/Prospect Heights,-0.2278100905440884,,28.8135593220339,38.32393677706513,F
2011-06-01,-0.24725936373759996,BK 08,Crown Heights/Prospect Heights,-0.2239965075649685,,28.8135593220339,38.52937642786476,F
2011-07-01,-0.24344578075848006,BK 08,Crown Heights/Prospect Heights,-0.22005580515321127,,28.8135593220339,38.72818899315473,F
2011-08-01,-0.2395050783467228,BK 08,Crown Heights/Prospect Heights,-0.216115102741454,,28.8135593220339,38.933628643954364,F
2011-09-01,-0.23556437593496557,BK 08,Crown Heights/Prospect Heights,-0.21242863919497143,,30.508474576271187,39.139068294754004,F
2011-10-01,-0.23175079295584566,BK 08,Crown Heights/Prospect Heights,-0.2084879367832142,,30.508474576271187,39.337880860043974,F
2011-11-01,-0.2278100905440884,BK 08,Crown Heights/Prospect Heights,-0.2046743538040943,,30.508474576271187,39.543320510843614,F
2011-12-01,-0.2239965075649685,BK 08,Crown Heights/Prospect Heights,-0.20073365139233704,,30.508474576271187,39.742133076133584,F
2012-01-01,-0.22005580515321127,BK 08,Crown Heights/Prospect Heights,-0.19692006841321713,,30.508474576271187,39.94757272693322,F
2012-02-01,-0.216115102741454,BK 08,Crown Heights/Prospect Heights,-0.1929793660014599,,32.20338983050847,40.15301237773285,F
2012-03-01,-0.21242863919497143,BK 08,Crown Heights/Prospect Heights,-0.18903866358970264,,32.20338983050847,40.34519785751315,F
2012-04-01,-0.2084879367832142,BK 08,Crown Heights/Prospect Heights,-0.18522508061058274,,32.20338983050847,40.55063750831279,F
2012-05-01,-0.2046743538040943,BK 08,Crown Heights/Prospect Heights,-0.1812843781988255,,33.89830508474576,40.749450073602766,F
2012-06-01,-0.20073365139233704,BK 08,Crown Heights/Prospect Heights,-0.17747079521970557,,35.59322033898305,40.9548897244024,F
2012-07-01,-0.19692006841321713,BK 08,Crown Heights/Prospect Heights,-0.17353009280794834,,35.59322033898305,41.15370228969236,F
2012-08-01,-0.1929793660014599,BK 08,Crown Heights/Prospect Heights,-0.16958939039619111,,35.59322033898305,41.359141940491995,F
2012-09-01,-0.18903866358970264,BK 08,Crown Heights/Prospect Heights,-0.16603004628234586,,35.59322033898305,41.564581591291635,F
2012-10-01,-0.18522508061058274,BK 08,Crown Heights/Prospect Heights,-0.16208934387058863,,35.59322033898305,41.763394156581604,F
2012-11-01,-0.1812843781988255,BK 08,Crown Heights/Prospect Heights,-0.1582757608914687,,35.59322033898305,41.968833807381245,F
2012-12-01,-0.17747079521970557,BK 08,Crown Heights/Prospect Heights,-0.15433505847971146,,35.59322033898305,42.16764637267121,F
2013-01-01,-0.17353009280794834,BK 08,Crown Heights/Prospect Heights,-0.15052147550059156,,35.59322033898305,42.37308602347085,F
2013-02-01,-0.16958939039619111,BK 08,Crown Heights/Prospect Heights,-0.1465807730888343,,35.59322033898305,42.57852567427047,F
2013-03-01,-0.16603004628234586,BK 08,Crown Heights/Prospect Heights,-0.14264007067707707,,35.59322033898305,42.76408406854112,F
2013-04-01,-0.16208934387058863,BK 08,Crown Heights/Prospect Heights,-0.13882648769795716,,35.59322033898305,42.969523719340756,F
2013-05-01,-0.1582757608914687,BK 08,Crown Heights/Prospect Heights,-0.1348857852861999,,35.59322033898305,43.168336284630726,F
2013-06-01,-0.15433505847971146,BK 08,Crown Heights/Prospect Heights,-0.13107220230708,,37.28813559322034,43.37377593543035,F
2013-07-01,-0.15052147550059156,BK 08,Crown Heights/Prospect Heights,-0.12713149989532277,,40.67796610169492,43.57258850072033,D
2013-08-01,-0.1465807730888343,BK 08,Crown Heights/Prospect Heights,-0.12319079748356553,,40.67796610169492,43.77802815151996,D
2013-09-01,-0.14264007067707707,BK 08,Crown Heights/Prospect Heights,-0.11963145336972028,,40.67796610169492,43.9834678023196,D
2013-10-01,-0.13882648769795716,BK 08,Crown Heights/Prospect Heights,-0.11569075095796304,,40.67796610169492,44.182280367609565,D
2013-11-01,-0.1348857852861999,BK 08,Crown Heights/Prospect Heights,-0.11187716797884312,,40.67796610169492,44.387720018409205,D
2013-12-01,-0.13107220230708,BK 08,Crown Heights/Prospect Heights,-0.10793646556708589,,40.67796610169492,44.58653258369918,D
2014-01-01,-0.12713149989532277,BK 08,Crown Heights/Prospect Heights,-0.10412288258796597,,40.67796610169492,44.79197223449881,D
2014-02-01,-0.12319079748356553,BK 08,Crown Heights/Prospect Heights,-0.10018218017620872,,40.67796610169492,44.99741188529844,D
2014-03-01,-0.11963145336972028,BK 08,Crown Heights/Prospect Heights,-0.0962414777644515,,40.67796610169492,45.18297027956908,D
2014-04-01,-0.11569075095796304,BK 08,Crown Heights/Prospect Heights,-0.09242789478533157,,40.67796610169492,45.38840993036872,D
2014-05-01,-0.11187716797884312,BK 08,Crown Heights/Prospect Heights,-0.08848719237357433,,42.3728813559322,45.587222495658686,D
2014-06-01,-0.10793646556708589,BK 08,Crown Heights/Prospect Heights,-0.08467360939445442,,42.3728813559322,45.79266214645832,D
2014-07-01,-0.10412288258796597,BK 08,Crown Heights/Prospect Heights,-0.08073290698269718,,42.3728813559322,45.99147471174829,D
2014-08-01,-0.10018218017620872,BK 08,Crown Heights/Prospect Heights,-0.07679220457093994,,42.3728813559322,46.19691436254792,D
2014-09-01,-0.0962414777644515,BK 08,Crown Heights/Prospect Heights,-0.07323286045709469,,42.3728813559322,46.40235401334756,D
2014-10-01,-0.09242789478533157,BK 08,Crown Heights/Prospect Heights,-0.06929215804533745,,44.06779661016949,46.60116657863754,D
2014-11-01,-0.08848719237357433,BK 08,Crown Heights/Prospect Heights,-0.06547857506621754,,44.06779661016949,46.80660622943717,D
2014-12-01,-0.08467360939445442,BK 08,Crown Heights/Prospect Heights,-0.0615378726544603,,44.06779661016949,47.005418794727134,D
2015-01-01,-0.08073290698269718,BK 08,Crown Heights/Prospect Heights,-0.05772428967534039,,44.06779661016949,47.21085844552677,D
2015-02-01,-0.07679220457093994,BK 08,Crown Heights/Prospect Heights,-0.05378358726358315,,44.06779661016949,47.41629809632641,D
2015-03-01,-0.07323286045709469,BK 08,Crown Heights/Prospect Heights,-0.049842884851825905,,44.06779661016949,47.60185649059705,D
2015-04-01,-0.06929215804533745,BK 08,Crown Heights/Prospect Heights,-0.046029301872706,,44.06779661016949,47.80729614139668,D
2015-05-01,-0.06547857506621754,BK 08,Crown Heights/Prospect Heights,-0.042088599460948756,,44.06779661016949,48.006108706686646,D
2015-06-01,-0.0615378726544603,BK 08,Crown Heights/Prospect Heights,-0.03827501648182884,,44.06779661016949,48.21154835748628,D
2015-07-01,-0.05772428967534039,BK 08,Crown Heights/Prospect Heights,-0.034334314070071606,,44.06779661016949,48.410360922776256,D
2015-08-01,-0.05378358726358315,BK 08,Crown Heights/Prospect Heights,-0.030393611658314362,,44.06779661016949,48.615800573575896,D
2015-09-01,-0.049842884851825905,BK 08,Crown Heights/Prospect Heights,-0.026707148111831783,,44.06779661016949,48.82124022437553,D
2015-10-01,-0.046029301872706,BK 08,Crown Heights/Prospect Heights,-0.02276644570007454,,45.76271186440678,49.02005278966549,D
2015-11-01,-0.042088599460948756,BK 08,Crown Heights/Prospect Heights,-0.01895286272095463,,45.76271186440678,49.225492440465125,D
2015-12-01,-0.03827501648182884,BK 08,Crown Heights/Prospect Heights,-0.015012160309197388,,45.76271186440678,49.4243050057551,D
2016-01-01,-0.034334314070071606,BK 08,Crown Heights/Prospect Heights,-0.011198577330077479,,45.76271186440678,49.629744656554735,D
2016-02-01,-0.030393611658314362,BK 08,Crown Heights/Prospect Heights,-0.007257874918320237,,45.76271186440678,49.835184307354375,D
2016-03-01,-0.026707148111831783,BK 08,Crown Heights/Prospect Heights,-0.0033171725065629957,,45.76271186440678,50.027369787134674,D
2016-04-01,-0.02276644570007454,BK 08,Crown Heights/Prospect Heights,0.000496410472556915,,45.76271186440678,50.23280943793431,D
2016-05-01,-0.01895286272095463,BK 08,Crown Heights/Prospect Heights,0.004437112884314156,,45.76271186440678,50.43162200322428,D
2016-06-01,-0.015012160309197388,BK 08,Crown Heights/Prospect Heights,0.008250695863434066,,45.76271186440678,50.63706165402391,D
2016-07-01,-0.011198577330077479,BK 08,Crown Heights/Prospect Heights,0.012191398275191308,,45.76271186440678,50.83587421931389,D
2016-08-01,-0.007257874918320237,BK 08,Crown Heights/Prospect Heights,0.01613210068694855,,45.76271186440678,51.04131387011353,D
2016-09-01,-0.0033171725065629957,BK 08,Crown Heights/Prospect Heights,0.019691444800793798,,45.76271186440678,51.24675352091315,D
2016-10-01,0.000496410472556915,BK 08,Crown Heights/Prospect Heights,0.023632147212551042,,45.76271186440678,51.44556608620312,D
2016-11-01,0.004437112884314156,BK 08,Crown Heights/Prospect Heights,0.02744573019167095,,45.76271186440678,51.651005737002755,D
2016-12-01,0.008250695863434066,BK 08,Crown Heights/Prospect Heights,0.031386432603428195,,45.76271186440678,51.84981830229273,D
2017-01-01,0.012191398275191308,BK 08,Crown Heights/Prospect Heights,0.0352000155825481,,45.76271186440678,52.055257953092365,D
2017-02-01,0.01613210068694855,BK 08,Crown Heights/Prospect Heights,0.039140717994305345,,45.76271186440678,52.260697603892,D
2017-03-01,0.019691444800793798,BK 08,Crown Heights/Prospect Heights,0.04308142040606259,,45.76271186440678,52.446255998162634,D
2017-04-01,0.023632147212551042,BK 08,Crown Heights/Prospect Heights,0.046895003385182495,,45.76271186440678,52.65169564896227,D
2017-05-01,0.02744573019167095,BK 08,Crown Heights/Prospect Heights,0.05083570579693974,,47.45762711864407,52.850508214252244,D
2017-06-01,0.031386432603428195,BK 08,Crown Heights/Prospect Heights,0.05464928877605965,,50.847457627118644,53.055947865051884,D
2017-07-01,0.0352000155825481,BK 08,Crown Heights/Prospect Heights,0.05858999118781689,,52.54237288135594,53.25476043034185,D
2017-08-01,0.039140717994305345,BK 08,Crown Heights/Prospect Heights,0.06253069359957412,,54.23728813559322,53.46020008114149,D
2017-09-01,0.04308142040606259,BK 08,Crown Heights/Prospect Heights,0.06609003771341938,,54.23728813559322,53.66563973194112,D
2017-10-01,0.046895003385182495,BK 08,Crown Heights/Prospect Heights,0.07003074012517663,,54.23728813559322,53.8644522972311,D
2017-11-01,0.05083570579693974,BK 08,Crown Heights/Prospect Heights,0.07384432310429653,,54.23728813559322,54.069891948030715,D
2017-12-01,0.05464928877605965,BK 08,Crown Heights/Prospect Heights,0.07778502551605378,,54.23728813559322,54.26870451332069,D
2018-01-01,0.05858999118781689,BK 08,Crown Heights/Prospect Heights,0.08159860849517368,,54.23728813559322,54.474144164120325,D
2018-02-01,0.06253069359957412,BK 08,Crown Heights/Prospect Heights,0.08553931090693093,,54.23728813559322,54.679583814919965,D
2018-03-01,0.06609003771341938,BK 08,Crown Heights/Prospect Heights,0.08948001331868817,,54.23728813559322,54.8651422091906,D
2018-04-01,0.07003074012517663,BK 08,Crown Heights/Prospect Heights,0.09329359629780808,,54.23728813559322,55.07058185999024,D
2018-05-01,0.07384432310429653,BK 08,Crown Heights/Prospect Heights,0.09723429870956532,,54.23728813559322,55.269394425280204,D
2018-06-01,0.07778502551605378,BK 08,Crown Heights/Prospect Heights,0.10104788168868523,,54.23728813559322,55.474834076079844,D
2018-07-01,0.08159860849517368,BK 08,Crown Heights/Prospect Heights,0.10498858410044248,,54.23728813559322,55.673646641369814,D
2018-08-01,0.08553931090693093,BK 08,Crown Heights/Prospect Heights,0.10424529023905818,,54.23728813559322,55.879086292169454,D
2018-09-01,0.08948001331868817,BK 08,Crown Heights/Prospect Heights,0.1035739280416788,,54.23728813559322,56.08452594296909,D
2018-10-01,0.09329359629780808,BK 08,Crown Heights/Prospect Heights,0.10283063418029449,,54.23728813559322,56.28333850825905,D
2018-11-01,0.09723429870956532,BK 08,Crown Heights/Prospect Heights,0.10211131754024516,,54.23728813559322,56.48877815905868,D
2018-12-01,0.10104788168868523,BK 08,Crown Heights/Prospect Heights,0.10136802367886084,,54.23728813559322,56.68759072434865,D
2019-01-01,0.10498858410044248,BK 08,Crown Heights/Prospect Heights,0.10064870703881151,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",54.23728813559322,56.89303037514829,D
2019-02-01,0.10424529023905818,BK 08,Crown Heights/Prospect Heights,0.0999054131774272,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",54.23728813559322,56.85428042263508,D
2019-03-01,0.1035739280416788,BK 08,Crown Heights/Prospect Heights,0.0991621193160429,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",54.23728813559322,56.819280465526376,D
2019-04-01,0.10283063418029449,BK 08,Crown Heights/Prospect Heights,0.09844280267599356,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",54.23728813559322,56.78053051301316,D
2019-05-01,0.10211131754024516,BK 08,Crown Heights/Prospect Heights,0.09769950881460925,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",54.23728813559322,56.7430305589681,D
2019-06-01,0.10136802367886084,BK 08,Crown Heights/Prospect Heights,0.09698019217455991,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",54.23728813559322,56.70428060645489,D
2019-07-01,0.10064870703881151,BK 08,Crown Heights/Prospect Heights,0.09623689831317561,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",54.23728813559322,56.66678065240984,D
2019-08-01,0.0999054131774272,BK 08,Crown Heights/Prospect Heights,0.0954936044517913,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",54.23728813559322,56.62803069989663,D
2019-09-01,0.0991621193160429,BK 08,Crown Heights/Prospect Heights,0.09479826503307694,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",52.54237288135594,56.58928074738341,D
2019-10-01,0.09844280267599356,BK 08,Crown Heights/Prospect Heights,0.09405497117169263,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",52.54237288135594,56.55178079333837,D
2019-11-01,0.09769950881460925,BK 08,Crown Heights/Prospect Heights,0.0933356545316433,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",52.54237288135594,56.51303084082515,D
2019-12-01,0.09698019217455991,BK 08,Crown Heights/Prospect Heights,0.09259236067025899,"All code viol. (-1.01), Unemployment (+0.92), Severe crowding (+0.88)",52.54237288135594,56.475530886780106,D
2020-01-01,0.09623689831317561,BK 08,Crown Heights/Prospect Heights,0.09187304403020966,,52.54237288135594,56.436780934266885,D
2020-02-01,0.0954936044517913,BK 08,Crown Heights/Prospect Heights,0.09112975016882535,,52.54237288135594,56.39803098175367,D
2020-03-01,0.09479826503307694,BK 08,Crown Heights/Prospect Heights,0.09038645630744103,,52.54237288135594,56.36178102617679,D
2020-04-01,0.09405497117169263,BK 08,Crown Heights/Prospect Heights,0.0896671396673917,,52.54237288135594,56.32303107366358,D
2020-05-01,0.0933356545316433,BK 08,Crown Heights/Prospect Heights,0.0889238458060074,,55.932203389830505,56.28553111961853,D
2020-06-01,0.09259236067025899,BK 08,Crown Heights/Prospect Heights,0.08820452916595807,,55.932203389830505,56.24678116710531,D
2020-07-01,0.09187304403020966,BK 08,Crown Heights/Prospect Heights,0.08746123530457375,,54.23728813559322,56.20928121306027,D
2020-08-01,0.09112975016882535,BK 08,Crown Heights/Prospect Heights,0.0854457727061065,,54.23728813559322,56.17053126054706,D
2020-09-01,0.09038645630744103,BK 08,Crown Heights/Prospect Heights,0.08362535487523283,,54.23728813559322,56.131781308033844,D
2020-10-01,0.0896671396673917,BK 08,Crown Heights/Prospect Heights,0.08160989227676557,,55.932203389830505,56.0942813539888,D
2020-11-01,0.0889238458060074,BK 08,Crown Heights/Prospect Heights,0.07965944460082951,,55.932203389830505,56.055531401475584,D
2020-12-01,0.08820452916595807,BK 08,Crown Heights/Prospect Heights,0.07764398200236225,,55.932203389830505,56.01803144743053,D
2021-01-01,0.08746123530457375,BK 08,Crown Heights/Prospect Heights,0.07569353432642618,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",55.932203389830505,55.979281494917316,D
2021-02-01,0.0854457727061065,BK 08,Crown Heights/Prospect Heights,0.07367807172795893,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",55.932203389830505,55.87420988859823,D
2021-03-01,0.08362535487523283,BK 08,Crown Heights/Prospect Heights,0.07166260912949166,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",55.932203389830505,55.77930650224551,D
2021-04-01,0.08160989227676557,BK 08,Crown Heights/Prospect Heights,0.0697121614535556,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",54.23728813559322,55.67423489592641,D
2021-05-01,0.07965944460082951,BK 08,Crown Heights/Prospect Heights,0.06769669885508833,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",54.23728813559322,55.57255269626278,D
2021-06-01,0.07764398200236225,BK 08,Crown Heights/Prospect Heights,0.06574625117915227,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",55.932203389830505,55.467481089943696,D
2021-07-01,0.07569353432642618,BK 08,Crown Heights/Prospect Heights,0.06373078858068501,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",55.932203389830505,55.365798890280054,D
2021-08-01,0.07367807172795893,BK 08,Crown Heights/Prospect Heights,,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",55.932203389830505,55.260727283960975,D
2021-09-01,0.07166260912949166,BK 08,Crown Heights/Prospect Heights,,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",55.932203389830505,55.15565567764189,D
2021-10-01,0.0697121614535556,BK 08,Crown Heights/Prospect Heights,,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",57.6271186440678,55.05397347797824,D
2021-11-01,0.06769669885508833,BK 08,Crown Heights/Prospect Heights,,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",57.6271186440678,54.94890187165916,D
2021-12-01,0.06574625117915227,BK 08,Crown Heights/Prospect Heights,,"Income (owners) (+2.68), Labor force (+1.47), All code viol. (-1.14)",55.932203389830505,54.84721967199553,D
2022-01-01,0.06373078858068501,BK 08,Crown Heights/Prospect Heights,,"All code viol. (-1.16), Serious code viol. (-1.15), Poverty rate, population under 18 years old (-1.04)",55.932203389830505,54.74214806567643,D
