modzcta,month,total_requests,noise_total,illegal_parking,heat_hot_water,sanitation,rodent,homeless_assistance,animal_abuse,taxi_complaint,food_establishment,street_light_condition,missed_collection,type__Abandoned_Vehicle,type__Blocked_Driveway,type__HEAT_HOT_WATER,type__Illegal_Parking,type__Noise,type__Noise_-_Commercial,type__Noise_-_Residential,type__Noise_-_Street_Sidewalk,type__Noise_-_Vehicle,type__PAINT_PLASTER,type__PLUMBING,type__Request_Large_Bulky_Item_Collection,type__Street_Condition,type__UNSANITARY_CONDITION,type__Water_System,Health,Homeless,NYPD,Other,Sanitation,Transportation
10312,2022-04,1317,65,154,0,79,17,1,0,0,1,64,75,30,25,0,154,15,4,30,8,8,0,3,15,154,4,60,24,2,300,366,342,283
10314,2022-04,1596,170,137,4,106,5,6,0,1,11,81,87,41,59,4,137,24,4,108,19,15,3,7,14,190,19,47,36,7,440,396,368,349
10451,2022-04,1976,552,314,222,104,24,17,0,0,9,67,12,21,31,222,314,12,16,332,116,74,45,45,0,21,92,9,49,17,925,730,114,141
10452,2022-04,3386,854,381,628,331,54,5,0,0,2,71,7,27,76,628,381,10,46,323,272,203,106,90,0,35,324,9,75,5,1357,1716,96,137
10453,2022-04,2971,999,325,275,165,24,0,0,1,3,83,8,52,143,275,325,21,103,453,285,136,104,123,0,32,157,9,45,0,1526,1125,115,160
10454,2022-04,1137,271,105,82,74,26,9,0,1,3,24,5,18,58,82,105,3,16,153,63,31,33,29,0,35,69,7,38,10,474,459,78,78
10455,2022-04,1283,298,181,136,70,28,3,0,1,4,25,7,19,57,136,181,6,11,173,70,38,32,45,0,22,63,7,40,4,581,494,79,85
10456,2022-04,2662,746,276,297,201,37,3,0,3,2,26,13,20,136,297,276,20,30,471,113,112,95,119,2,37,188,10,58,3,1186,1233,95,87
10457,2022-04,3726,965,136,871,220,32,5,0,1,7,86,18,37,89,871,136,11,95,425,196,236,161,191,0,52,202,14,58,6,1241,2070,163,188
10458,2022-04,3196,915,172,603,210,41,7,0,0,6,44,17,19,118,603,172,38,109,489,169,109,121,114,0,37,193,11,70,7,1214,1663,121,121
10459,2022-04,1687,341,99,224,88,22,1,0,0,5,61,7,14,61,224,99,4,15,232,63,25,65,64,0,43,81,17,42,1,545,816,111,172
10460,2022-04,2084,417,231,248,159,27,5,0,2,1,70,18,44,111,248,231,14,15,227,112,48,71,71,1,59,141,12,49,5,807,929,139,155
10461,2022-04,1533,263,295,121,62,17,2,0,2,3,106,14,84,133,121,295,12,25,170,35,21,10,13,2,49,48,31,29,2,783,381,124,214
10462,2022-04,2323,394,241,519,105,26,2,0,1,11,84,10,42,144,519,241,11,28,276,47,32,60,40,1,88,95,19,55,2,827,1041,95,303
10463,2022-04,2171,573,372,260,96,34,4,0,2,2,69,29,27,81,260,372,69,17,295,120,60,47,41,0,86,67,29,46,4,1030,788,91,212
10464,2022-04,180,14,33,0,6,1,0,0,0,0,17,4,7,2,0,33,0,4,1,7,2,2,0,0,20,2,1,2,0,61,62,9,46
10465,2022-04,1043,171,247,26,35,5,0,0,0,0,65,23,98,52,26,247,9,6,94,19,19,11,5,3,31,12,20,11,0,570,230,104,128
10466,2022-04,4386,2881,257,129,116,12,4,0,0,3,51,27,81,180,129,257,15,55,2704,26,80,44,38,2,40,89,18,23,4,3411,615,196,137
10467,2022-04,3129,740,398,388,179,37,4,0,3,2,86,17,22,183,388,398,27,27,471,138,65,108,124,0,50,162,19,55,4,1341,1424,117,188
10468,2022-04,3336,637,839,433,169,32,1,0,1,2,67,8,39,91,433,839,13,10,379,131,94,129,91,0,36,161,13,52,1,1674,1313,150,146
10469,2022-04,1767,468,206,160,70,11,1,0,0,5,67,26,68,133,160,206,15,279,123,32,19,24,51,7,40,44,10,28,1,884,513,172,169
10470,2022-04,688,81,163,73,37,6,0,0,0,0,34,14,23,50,73,163,5,12,27,32,4,14,12,0,21,23,3,7,0,318,226,65,72
10471,2022-04,604,81,100,32,31,8,3,0,0,0,38,19,49,21,32,100,12,25,34,8,2,7,7,1,82,12,11,13,3,244,166,37,141
10472,2022-04,2619,828,344,249,113,32,1,0,0,5,57,19,18,132,249,344,7,173,284,297,64,93,89,2,32,94,38,53,1,1381,940,105,139
10473,2022-04,1224,363,184,56,42,6,2,0,0,4,68,5,53,80,56,184,6,4,145,146,55,8,22,0,25,37,10,26,2,693,295,94,114
10474,2022-04,494,90,20,69,22,13,0,0,0,1,18,1,7,32,69,20,0,1,63,9,16,9,20,2,12,21,18,18,0,156,233,41,46
10475,2022-04,371,54,65,3,15,1,1,0,1,0,47,1,5,14,3,65,3,0,45,4,2,7,9,0,27,14,2,4,1,138,83,58,87
11001,2022-04,58,4,6,0,2,3,0,0,0,0,0,2,2,2,0,6,1,0,1,0,2,0,0,0,5,0,1,3,0,14,26,9,6
11004,2022-04,153,14,21,0,6,0,0,0,0,1,7,6,2,6,0,21,3,1,3,0,1,0,0,0,8,0,12,2,0,40,72,12,27
11040,2022-04,30,2,1,0,1,0,0,0,0,0,1,1,0,8,0,1,0,1,0,0,1,0,0,0,1,0,3,0,0,11,10,3,6
11101,2022-04,1805,320,423,39,24,16,9,0,9,10,47,18,47,102,39,423,69,56,117,41,30,7,25,0,125,6,60,38,9,866,446,144,302
11102,2022-04,1107,257,323,31,27,18,1,0,3,6,11,12,19,132,31,323,24,71,102,38,16,3,2,1,40,15,5,29,1,725,193,60,99
11103,2022-04,1449,444,345,61,31,8,8,0,1,15,8,13,27,141,61,345,32,233,119,42,18,4,10,3,38,18,49,32,8,938,295,89,87
11104,2022-04,802,142,163,114,37,4,2,0,0,3,4,5,7,45,114,163,26,8,68,23,6,17,22,0,10,32,3,15,2,344,361,38,42
11105,2022-04,1460,352,328,83,48,15,3,0,1,6,16,16,32,115,83,328,31,49,126,82,57,15,13,5,28,32,21,27,3,880,371,99,80
11106,2022-04,1289,218,182,246,81,12,9,0,2,5,17,19,35,118,246,182,25,37,94,45,17,18,10,1,39,62,6,23,9,550,534,77,96
11109,2022-04,73,25,32,2,0,0,0,0,0,0,0,0,0,0,2,32,4,5,0,5,10,0,0,0,2,0,0,2,0,53,7,0,11
11201,2022-04,2213,611,567,53,68,21,17,0,7,23,27,53,20,53,53,567,81,42,344,84,56,9,24,4,128,15,20,66,23,1223,506,141,254
11203,2022-04,1744,263,153,154,127,33,3,0,1,3,18,38,55,158,154,153,14,50,158,18,23,48,48,5,51,89,31,45,3,639,722,209,126
11204,2022-04,1684,157,419,83,105,19,1,0,0,1,16,85,23,254,83,419,33,9,78,24,10,19,12,6,51,20,27,31,2,838,436,238,139
11205,2022-04,1690,224,620,26,79,31,13,0,0,3,14,36,14,55,26,620,16,46,102,29,31,33,13,5,54,43,38,43,20,937,427,146,117
11206,2022-04,1902,691,260,70,68,46,4,0,1,7,29,36,48,92,70,260,47,119,334,140,49,16,27,3,42,32,8,68,4,1085,438,165,142
11207,2022-04,3224,576,350,159,216,50,5,0,1,7,44,59,80,271,159,350,29,54,322,121,50,72,83,1,70,157,21,86,9,1304,1126,429,270
11208,2022-04,2571,361,500,157,108,29,1,0,0,4,44,26,58,279,157,500,5,48,174,96,37,54,58,6,30,82,35,50,2,1270,804,302,143
11209,2022-04,2044,280,438,270,50,23,31,0,1,15,45,25,22,123,270,438,36,36,157,23,26,19,16,6,70,25,33,73,36,883,723,147,182
11210,2022-04,1664,142,239,165,118,9,3,0,0,2,21,46,39,168,165,239,14,9,98,8,10,68,49,2,66,72,29,24,3,590,765,135,147
11211,2022-04,2930,924,381,70,189,68,18,0,2,12,30,121,33,129,70,381,92,188,360,173,111,25,16,3,92,68,41,112,23,1427,819,312,237
11212,2022-04,1829,379,170,161,120,12,6,0,1,7,18,20,38,125,161,170,12,15,282,40,27,76,73,2,48,100,34,40,6,718,792,145,128
11213,2022-04,2109,470,175,193,107,54,9,0,0,5,36,16,75,87,193,175,13,17,215,179,44,62,65,2,49,91,15,105,10,844,795,188,167
11214,2022-04,1803,184,546,155,98,14,6,0,1,3,31,65,26,189,155,546,29,9,122,8,11,11,11,3,41,33,27,25,6,934,514,183,141
11215,2022-04,2047,239,412,80,116,51,18,0,0,14,25,88,31,63,80,412,66,50,67,28,22,23,28,9,60,28,94,78,30,741,775,202,221
11216,2022-04,2055,489,242,104,124,84,20,0,0,3,14,52,29,51,104,242,42,87,178,131,51,47,57,6,38,72,14,106,24,824,790,205,106
11217,2022-04,1520,376,354,7,61,28,19,0,4,4,16,41,25,34,7,354,65,43,120,105,41,10,6,1,53,20,27,46,23,779,423,111,138
11218,2022-04,1632,172,332,111,86,46,3,0,0,5,17,49,59,158,111,332,30,20,73,32,15,18,22,12,79,37,23,64,3,711,494,192,168
11219,2022-04,1372,177,247,58,149,18,1,0,0,7,28,106,27,99,58,247,17,28,87,24,21,14,13,3,78,43,14,34,1,549,361,241,186
11220,2022-04,2039,294,382,173,79,30,20,0,1,11,32,35,18,177,173,382,33,43,106,49,62,22,18,3,73,44,25,56,23,885,683,193,199
11221,2022-04,2692,881,266,119,138,90,8,0,2,6,26,32,54,153,119,266,64,111,435,172,94,47,47,8,29,106,24,116,8,1330,897,222,119
11222,2022-04,2316,434,751,27,117,19,13,0,1,20,23,87,23,112,27,751,58,127,113,71,33,18,7,3,58,30,33,54,23,1334,547,212,146
11223,2022-04,1704,175,382,44,66,3,3,0,0,2,24,42,46,159,44,382,18,9,122,19,7,22,20,3,71,24,33,13,4,769,509,222,187
11224,2022-04,504,123,49,12,30,2,1,0,2,0,24,3,11,23,12,49,3,1,99,12,8,9,11,2,3,27,8,8,1,208,188,64,35
11225,2022-04,1997,436,219,227,115,61,14,0,0,6,13,18,36,72,227,219,38,45,211,117,24,75,77,4,30,97,14,103,15,765,890,124,100
11226,2022-04,3608,762,351,473,244,86,16,0,0,5,16,21,31,175,473,351,15,33,496,134,84,163,130,2,50,223,35,136,16,1378,1765,196,117
11228,2022-04,780,89,209,36,38,7,1,0,0,0,16,36,15,66,36,209,10,3,56,15,4,4,2,3,28,2,10,11,1,377,204,89,98
11229,2022-04,1523,210,139,80,81,11,2,0,1,2,14,50,77,116,80,139,26,15,128,23,17,11,15,6,60,31,16,26,3,548,592,216,138
11230,2022-04,2165,360,422,213,145,33,10,0,0,8,15,76,41,139,213,422,15,12,218,18,93,42,33,5,52,69,13,53,10,974,756,218,154
11231,2022-04,1017,230,212,46,40,15,5,0,0,3,22,33,23,35,46,212,28,69,74,50,4,6,9,5,27,7,13,28,5,489,302,92,101
11232,2022-04,831,159,183,21,22,17,3,0,2,4,14,15,13,58,21,183,2,25,45,61,12,3,4,0,50,7,15,27,3,427,188,59,127
11233,2022-04,1839,313,327,120,154,43,6,0,0,4,10,53,29,74,120,327,22,17,190,60,22,61,63,2,25,101,38,54,6,745,766,170,98
11234,2022-04,1655,207,288,37,77,16,2,0,0,4,22,64,151,148,37,288,31,21,130,10,15,28,10,6,67,13,44,35,2,790,418,246,164
11235,2022-04,1794,303,246,92,75,34,9,0,2,9,19,37,44,134,92,246,26,43,189,25,19,30,15,1,61,38,36,69,9,734,625,174,183
11236,2022-04,1565,176,145,81,95,19,3,0,1,2,24,61,41,244,81,145,11,7,101,37,20,7,14,5,60,34,27,32,4,619,489,252,169
11237,2022-04,1725,542,162,79,64,88,13,0,0,11,17,8,27,146,79,162,28,110,202,138,62,31,30,3,27,56,20,111,18,892,470,140,94
11238,2022-04,2166,398,635,91,79,63,16,0,1,14,8,56,25,102,91,635,46,61,156,86,48,40,33,5,38,23,20,92,19,1192,559,184,120
11239,2022-04,486,31,67,13,24,3,0,0,0,0,5,1,219,10,13,67,1,1,22,3,4,3,3,0,22,23,3,5,0,331,90,18,42
11251,2022-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11354,2022-04,891,141,100,24,33,16,6,0,0,7,14,21,17,112,24,100,23,10,85,13,9,12,5,1,68,12,20,34,12,363,255,78,149
11355,2022-04,1408,203,113,111,53,12,2,0,1,33,7,26,8,275,111,113,43,2,139,6,11,21,19,1,107,27,47,58,5,616,492,78,159
11356,2022-04,772,95,114,11,24,2,0,0,0,1,4,14,62,62,11,114,4,16,48,22,5,2,10,3,36,10,14,6,0,335,291,80,60
11357,2022-04,798,143,165,0,40,2,0,0,0,1,23,39,52,38,0,165,14,7,38,42,42,0,0,5,47,1,22,14,0,394,208,80,102
11358,2022-04,831,84,132,11,54,6,3,0,0,2,19,42,36,71,11,132,16,8,47,7,6,5,4,5,97,12,57,13,4,323,247,83,161
11359,2022-04,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
11360,2022-04,231,16,67,2,5,2,0,0,0,0,5,3,9,3,2,67,1,0,12,1,2,2,1,1,39,2,17,4,0,95,65,12,55
11361,2022-04,600,112,78,5,24,2,2,0,0,1,17,18,37,26,5,78,12,59,33,4,4,4,4,1,53,6,19,13,3,244,183,44,113
11362,2022-04,285,28,30,0,11,1,0,0,0,1,13,11,14,6,0,30,8,10,6,1,3,0,0,7,61,0,6,5,0,74,74,29,103
11363,2022-04,161,12,14,1,12,0,0,0,0,0,4,11,4,5,1,14,8,0,2,1,1,0,1,1,25,1,4,2,1,30,58,19,51
11364,2022-04,494,41,90,14,19,2,3,0,0,0,11,11,25,15,14,90,6,2,23,1,8,2,7,4,83,8,10,6,3,183,144,32,126
11365,2022-04,1050,130,233,12,19,4,1,0,0,1,22,12,47,38,12,233,22,1,61,7,39,2,0,0,50,7,73,19,1,597,227,65,141
11366,2022-04,1444,691,121,18,17,1,1,0,0,0,7,13,23,31,18,121,145,0,40,2,503,4,6,0,62,4,11,87,1,878,354,34,90
11367,2022-04,803,155,52,45,68,18,0,0,1,0,34,37,16,26,45,52,17,0,126,4,8,6,10,0,89,31,10,25,0,290,236,88,164
11368,2022-04,2302,503,305,80,107,49,7,0,2,3,25,16,32,447,80,305,19,63,261,83,72,36,43,3,50,91,58,87,14,1296,640,135,130
11369,2022-04,891,178,141,42,32,8,1,0,36,1,17,21,21,128,42,141,11,21,113,17,16,6,12,2,18,11,21,14,1,461,282,74,59
11370,2022-04,533,59,155,4,14,3,2,0,5,0,9,11,22,84,4,155,4,1,45,3,5,0,0,1,37,3,16,7,2,322,87,52,63
11372,2022-04,1249,312,189,88,32,17,9,0,3,10,13,6,12,93,88,189,9,23,159,65,38,14,11,0,44,26,11,45,12,636,360,79,117
11373,2022-04,1727,357,288,98,63,22,9,0,6,5,29,15,25,266,98,288,26,7,223,71,28,21,16,5,45,48,28,38,34,965,462,91,137
11374,2022-04,802,229,125,38,16,11,3,0,0,2,49,10,8,71,38,125,25,2,192,6,4,2,9,0,42,6,10,19,4,413,191,43,132
11375,2022-04,1259,178,132,80,49,11,24,0,1,3,38,25,16,54,80,132,40,11,93,15,15,9,6,0,95,24,36,35,27,486,388,99,224
11377,2022-04,1755,343,364,75,40,19,17,0,3,4,43,13,62,170,75,364,34,54,179,38,38,16,11,3,71,27,38,44,27,948,382,161,193
11378,2022-04,1401,117,522,17,26,12,1,0,0,1,43,16,149,124,17,522,15,25,59,12,6,2,0,1,71,10,50,21,2,921,222,88,147
11379,2022-04,1058,126,316,14,21,9,0,0,0,1,18,13,76,72,14,316,17,16,77,9,3,7,3,5,79,8,30,73,0,584,206,62,133
11385,2022-04,3149,486,1024,98,68,59,4,0,0,3,67,30,99,331,98,1024,41,82,237,85,29,18,20,9,76,38,37,74,4,1939,664,223,245
11411,2022-04,402,36,82,3,16,2,2,0,0,0,15,14,30,17,3,82,0,8,24,2,2,4,1,1,22,2,9,4,2,170,119,43,64
11412,2022-04,739,72,69,16,66,8,1,0,0,3,12,56,73,41,16,69,3,8,49,7,5,4,4,1,41,10,23,13,1,263,190,158,114
11413,2022-04,777,70,141,13,23,6,1,0,0,1,22,20,62,38,13,141,4,6,44,5,11,0,5,3,73,3,29,13,1,316,183,129,135
11414,2022-04,873,41,89,13,38,6,2,0,0,2,27,30,29,17,13,89,2,0,26,6,6,2,4,4,45,8,23,12,2,180,493,80,106
11415,2022-04,433,85,63,29,26,8,2,0,0,4,6,6,6,24,29,63,21,3,41,3,12,5,14,1,14,20,4,15,2,162,180,27,47
11416,2022-04,719,107,129,12,16,6,3,0,0,0,8,10,36,123,12,129,5,5,53,22,21,8,12,1,36,6,4,10,3,399,150,88,69
11417,2022-04,876,106,153,16,46,7,1,0,0,2,24,37,68,114,16,153,5,6,61,10,18,5,11,0,73,9,21,11,1,447,183,104,130
11418,2022-04,1069,189,163,27,28,13,4,0,1,1,13,15,66,133,27,163,14,11,116,13,35,4,7,2,81,13,10,18,5,564,216,118,148
11419,2022-04,1468,301,232,38,40,3,2,0,0,3,11,21,89,244,38,232,4,29,174,38,56,0,3,0,89,19,14,8,2,900,276,143,139
11420,2022-04,1435,267,230,50,61,9,2,0,0,2,15,32,101,158,50,230,13,15,180,13,46,6,12,1,71,29,23,32,4,764,358,154,123
11421,2022-04,1246,162,386,22,26,5,3,0,0,1,28,12,103,159,22,386,7,6,97,29,23,11,1,3,85,14,12,11,3,814,175,102,141
11422,2022-04,596,61,91,17,21,4,2,0,3,2,13,11,40,34,17,91,3,1,32,19,6,3,9,2,61,10,11,16,3,228,188,71,90
11423,2022-04,621,77,71,28,39,4,4,0,0,3,11,30,43,58,28,71,2,7,62,5,1,4,4,0,47,9,30,15,4,253,181,86,82
11426,2022-04,291,40,29,4,6,2,0,0,0,1,6,6,12,8,4,29,3,2,31,1,1,0,0,2,25,0,6,3,0,88,116,37,47
11427,2022-04,331,35,45,13,9,2,0,0,1,1,10,6,13,9,13,45,2,0,27,1,5,3,6,1,40,3,10,8,0,108,117,28,70
11428,2022-04,328,40,50,6,20,0,0,0,0,1,8,10,17,23,6,50,8,5,22,2,3,3,1,0,33,10,15,3,0,132,108,24,61
11429,2022-04,477,57,68,7,22,9,1,0,0,0,4,17,45,31,7,68,2,15,30,4,6,0,5,1,42,5,19,15,1,208,115,82,56
11430,2022-04,184,0,14,0,0,0,0,0,54,0,2,0,1,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,15,156,1,12
11432,2022-04,1524,386,103,107,100,11,6,0,0,6,12,44,23,86,107,103,28,13,116,46,183,39,42,2,70,56,74,34,6,643,581,111,149
11433,2022-04,921,185,102,16,51,14,5,0,0,3,10,37,39,93,16,102,7,2,141,20,15,5,8,3,52,14,45,19,5,430,234,148,85
11434,2022-04,1293,187,155,39,68,10,1,0,1,3,17,44,75,94,39,155,11,15,112,7,42,14,34,3,71,24,49,17,2,522,397,209,146
11435,2022-04,1304,280,132,76,83,22,3,0,1,4,13,42,26,207,76,132,21,6,186,33,32,14,15,1,48,41,18,45,3,641,360,141,114
11436,2022-04,587,112,92,8,25,7,0,0,2,1,5,21,44,58,8,92,3,4,65,16,24,0,3,1,16,4,27,15,0,312,116,102,42
11691,2022-04,1009,135,94,71,110,9,3,0,0,0,35,45,40,62,71,94,8,2,105,10,10,28,30,3,37,65,16,18,4,335,421,121,110
11692,2022-04,300,38,9,14,25,1,1,0,0,0,24,4,13,21,14,9,1,0,32,4,1,6,10,0,8,21,14,4,1,81,132,24,58
11693,2022-04,259,35,46,3,14,0,0,0,0,1,22,13,2,7,3,46,6,3,21,2,3,2,1,1,21,1,12,4,0,85,78,29,63
11694,2022-04,538,109,61,82,24,1,1,0,0,1,32,9,3,7,82,61,8,3,62,24,5,4,2,2,23,15,13,8,1,177,225,28,99
11695,2022-04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4
11697,2022-04,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,3
12345,2022-04,10,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,3,0
10000,2022-05,108,7,1,0,0,0,0,0,0,1,64,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,2,0,13,24,1,68
10001,2022-05,1394,321,159,12,14,22,45,0,24,18,12,3,15,8,12,159,42,41,132,95,8,2,10,0,32,11,8,110,55,553,518,57,101
10002,2022-05,2198,1032,273,29,28,34,38,0,16,19,45,6,7,18,29,273,63,246,344,249,110,12,18,1,20,22,14,73,62,1355,456,110,142
10003,2022-05,1954,558,145,35,62,31,54,0,13,19,16,22,3,5,35,145,79,101,226,102,22,28,21,0,70,40,16,84,125,765,689,129,162
10004,2022-05,221,28,49,0,1,0,8,0,7,2,15,0,0,0,0,49,7,12,2,6,1,0,0,0,13,1,1,8,8,73,94,3,35
10005,2022-05,203,67,12,1,1,1,17,0,1,1,8,0,1,0,1,12,37,3,21,5,1,0,0,0,18,1,0,14,17,61,70,4,37
10006,2022-05,143,39,19,2,1,5,1,0,1,0,1,0,1,5,2,19,22,3,6,5,3,0,0,0,9,1,5,9,1,42,76,1,14
10007,2022-05,347,69,52,2,7,3,20,0,6,7,15,5,0,0,2,52,29,4,17,9,8,2,0,0,13,2,3,15,20,116,121,10,65
10009,2022-05,1919,797,145,34,49,43,67,0,8,9,6,5,11,13,34,145,44,116,263,316,49,17,21,3,16,44,18,66,101,1033,557,90,72
10010,2022-05,613,190,80,17,23,9,23,0,9,6,4,9,0,1,17,80,32,45,67,25,15,1,2,2,18,14,5,18,24,270,211,27,63
10011,2022-05,1680,508,152,24,44,21,53,0,20,9,16,19,2,8,24,152,96,81,160,134,35,7,11,2,50,25,26,70,76,678,640,97,119
10012,2022-05,1006,404,86,11,27,14,10,0,8,12,10,20,8,7,11,86,61,78,98,115,52,8,8,2,19,7,13,41,18,489,285,108,65
10013,2022-05,1119,347,137,10,28,11,56,0,20,8,21,23,9,11,10,137,54,112,71,60,48,5,2,2,59,5,19,23,61,510,266,108,151
10014,2022-05,1315,354,118,44,35,32,29,0,14,15,17,10,9,14,44,118,51,88,87,100,21,17,14,1,47,25,9,67,54,520,432,111,131
10016,2022-05,1243,241,167,29,25,21,67,0,25,22,7,11,9,2,29,167,39,36,88,53,23,8,9,3,49,14,14,54,76,487,444,64,118
10017,2022-05,465,93,42,9,8,0,23,0,16,3,2,1,1,4,9,42,41,2,17,24,7,1,2,0,30,7,6,12,24,143,194,35,57
10018,2022-05,568,102,74,26,12,4,21,0,10,5,7,4,2,5,26,74,25,14,27,30,6,1,3,0,23,8,3,16,51,238,174,28,61
10019,2022-05,1758,358,311,55,40,14,117,0,40,36,24,5,2,12,55,311,52,38,66,99,101,20,9,1,82,35,7,81,134,788,549,50,156
10021,2022-05,633,126,95,11,22,15,16,0,11,8,26,6,3,6,11,95,37,27,50,10,1,6,3,1,44,16,22,30,17,210,206,48,122
10022,2022-05,842,204,159,17,17,8,21,0,25,10,10,7,4,7,17,159,66,44,44,24,26,3,2,1,41,10,13,25,24,355,286,49,103
10023,2022-05,2018,329,218,9,34,18,98,0,12,8,22,14,9,19,9,218,87,59,98,64,7,26,12,1,24,20,12,49,100,548,1154,66,101
10024,2022-05,1439,285,221,46,56,61,18,0,12,14,36,23,9,6,46,221,52,35,121,40,35,22,20,7,44,33,6,88,18,493,607,101,132
10025,2022-05,2300,711,189,109,125,133,45,0,12,11,40,26,7,7,109,189,114,45,253,235,55,53,39,2,50,99,8,186,53,881,874,136,170
10026,2022-05,1630,551,133,110,127,99,6,0,1,10,40,6,8,11,110,133,26,46,158,273,44,40,57,0,14,121,16,124,8,719,621,81,77
10027,2022-05,2106,875,153,59,92,69,17,0,1,6,58,16,17,18,59,153,48,38,456,272,54,40,34,1,42,76,11,98,20,1050,652,123,163
10028,2022-05,958,309,56,20,22,59,20,0,8,8,12,9,9,6,20,56,78,55,73,22,6,9,8,0,31,13,1,80,22,320,378,61,97
10029,2022-05,1751,691,137,36,73,47,24,0,6,12,67,7,25,22,36,137,35,33,268,302,36,27,41,0,32,66,28,82,33,932,492,74,138
10030,2022-05,1182,370,173,67,78,25,4,0,0,3,23,8,13,33,67,173,12,24,192,111,30,30,55,0,10,70,16,37,4,597,445,50,49
10031,2022-05,2741,1424,146,138,100,44,21,0,2,1,16,6,14,20,138,146,53,88,525,647,105,78,64,1,21,94,44,93,30,1636,862,58,62
10032,2022-05,2483,1262,205,152,115,25,11,0,2,2,32,16,14,8,152,205,29,30,329,726,138,80,71,1,20,99,28,48,12,1484,805,61,73
10033,2022-05,2106,1145,179,59,65,30,10,0,1,4,39,10,14,9,59,179,17,55,267,571,221,57,52,0,15,55,41,53,10,1391,515,63,74
10034,2022-05,2377,1289,281,95,57,38,9,0,1,5,36,6,13,15,95,281,15,48,237,695,269,59,39,0,19,51,75,56,9,1612,560,63,77
10035,2022-05,1451,481,145,57,60,104,19,0,4,3,56,16,17,19,57,145,7,12,164,247,40,22,36,0,24,44,8,115,20,692,431,81,112
10036,2022-05,1541,266,93,24,65,17,137,0,39,10,10,12,4,18,24,93,63,51,84,38,30,7,4,0,45,53,12,43,165,463,709,60,101
10037,2022-05,617,187,96,34,31,8,5,0,4,0,16,2,9,4,34,96,16,7,60,74,27,15,23,1,3,29,4,16,6,295,234,26,40
10038,2022-05,538,132,86,2,6,7,50,0,6,9,17,4,2,3,2,86,36,19,35,38,3,1,5,0,24,2,4,34,50,219,147,28,60
10039,2022-05,941,357,44,54,57,14,9,0,0,2,12,4,7,3,54,44,13,16,122,154,31,30,48,0,5,53,6,31,9,409,379,86,27
10040,2022-05,1890,931,270,65,57,29,5,0,0,2,19,0,13,54,65,270,22,46,219,455,182,52,34,0,11,57,61,38,5,1277,482,45,43
10041,2022-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10044,2022-05,28,9,1,1,1,0,1,0,0,1,0,0,0,0,1,1,3,0,5,0,0,0,0,0,0,1,0,3,1,8,14,1,1
10045,2022-05,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0
10065,2022-05,670,115,106,24,24,14,23,0,14,9,26,10,4,7,24,106,51,10,23,14,12,2,6,0,37,14,8,36,30,205,255,42,102
10069,2022-05,57,8,12,5,0,2,0,0,0,0,3,0,6,0,5,12,4,1,1,2,0,0,0,0,1,0,1,4,0,26,14,4,9
10075,2022-05,414,91,33,6,13,12,6,0,12,2,7,6,4,4,6,33,19,12,44,13,3,7,7,0,25,7,8,27,7,120,182,25,53
10103,2022-05,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
10105,2022-05,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10106,2022-05,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
10107,2022-05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10112,2022-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10119,2022-05,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10120,2022-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
10121,2022-05,18,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0
10123,2022-05,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0
